,household_key,BASKET_ID,DAY,PRODUCT_ID,QUANTITY,SALES_VALUE,STORE_ID,RETAIL_DISC,TRANS_TIME,WEEK_NO,COUPON_DISC,COUPON_MATCH_DISC,MANUFACTURER,DEPARTMENT,BRAND,COMMODITY_DESC,SUB_COMMODITY_DESC,CURR_SIZE_OF_PRODUCT
2610,2208,27620192016,54,1082185,1,0.54,441,-0.37,1840,8,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2611,2208,28757852132,138,1082185,1,1.11,438,0.0,1457,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2612,2208,28840751995,145,1082185,1,1.38,292,0.0,1621,21,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2613,2208,29251206164,170,1082185,1,1.34,343,0.0,2124,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2614,2208,28511487483,120,1082185,1,1.63,441,0.0,2302,18,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2615,2263,27190781524,18,1082185,1,0.78,31401,0.0,2004,3,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2616,2263,27314296371,28,1082185,1,1.13,31401,0.0,1839,5,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2617,2263,27232027244,21,1082185,1,0.73,422,-0.19,1651,4,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2618,2263,27057645650,7,1082185,1,1.41,31401,0.0,1424,2,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2619,2263,27231936864,21,1082185,1,0.47,31401,-0.12,2306,4,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2620,2263,27254821596,23,1082185,1,0.13,31401,-0.04,2047,4,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2621,2263,27266735188,24,1082185,1,0.8,300,-0.2,1019,4,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2622,2263,27282488254,25,1082185,1,0.67,310,-0.17,1926,4,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2623,2263,27565876540,49,1082185,1,0.8,31401,-0.55,2011,8,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2624,2263,27610071782,53,1082185,1,0.61,300,-0.42,2221,8,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2625,2263,27661236554,57,1082185,1,0.67,31401,0.0,2046,9,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2626,2263,27352060043,31,1082185,1,0.19,300,0.0,800,5,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2627,2263,27165195047,16,1082185,1,0.8,300,0.0,817,3,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2628,2263,27493320024,43,1082185,1,0.6,31401,0.0,729,7,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2629,2263,27384391490,34,1082185,1,0.95,31401,0.0,1906,6,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2630,2263,28282576082,108,1082185,1,1.25,31401,0.0,1716,16,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2631,2263,28344606663,113,1082185,1,0.89,31401,0.0,2203,17,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2632,2263,28179735840,100,1082185,1,0.9,300,0.0,1717,15,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2633,2263,28167710007,99,1082185,1,1.17,31401,0.0,712,15,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2634,2263,28648241665,132,1082185,1,0.66,31401,0.0,2016,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2635,2263,28601021064,127,1082185,1,0.41,31401,-0.1,1729,19,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2636,2263,29034131722,155,1082185,1,0.52,31401,-0.14,2147,23,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2637,2263,28675791730,134,1082185,1,0.84,31401,0.0,2127,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2638,2263,28788641587,141,1082185,1,0.82,31401,0.0,2105,21,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2639,2263,28757635298,138,1082185,1,0.85,31401,0.0,1113,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2640,2263,28867961259,147,1082185,1,0.71,31401,0.0,1817,22,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2641,2263,29238590185,169,1082185,1,0.67,300,0.0,1019,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2642,2263,29221670826,168,1082185,1,0.56,300,0.0,1614,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2643,2263,29277376721,173,1082185,1,0.7,31401,0.0,2013,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2644,2263,27972701492,83,1082185,1,0.55,31401,-0.14,1946,13,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2645,2263,27950751353,82,1082185,1,0.58,31401,0.0,1811,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2646,2263,27925026771,79,1082185,1,0.95,31401,0.0,2250,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2647,2263,27901081513,77,1082185,1,0.98,31401,0.0,2043,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2648,2263,28069250048,91,1082185,1,1.12,31401,0.0,746,14,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2649,2266,28733076033,136,1082185,1,1.3,381,0.0,1152,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2650,2266,28600942774,127,1082185,1,1.1,381,-0.28,1912,19,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2651,2266,27950453510,82,1082185,1,1.22,367,0.0,1431,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2652,2266,28057186074,90,1082185,1,1.44,381,0.0,1259,14,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2653,2266,29250682450,170,1082185,1,1.71,367,0.0,1340,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2654,2266,27870806974,75,1082185,1,1.17,367,0.0,2020,11,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2655,2266,27950453496,82,1082185,1,1.16,367,0.0,1430,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2656,2269,28243756679,105,1082185,1,1.34,356,0.0,1547,16,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2657,2269,29251002179,170,1082185,1,1.28,356,0.0,1723,25,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2658,2269,28601632348,128,1082185,1,1.13,356,-0.29,1745,19,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2659,2269,28318333489,111,1082185,1,1.17,356,0.0,2128,17,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2660,2269,28571951413,126,1082185,1,0.46,356,-0.12,1505,19,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2661,2269,28941151470,151,1082185,1,1.64,356,0.0,1316,22,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2662,2269,28788677791,141,1082185,2,2.11,356,0.0,1930,21,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2663,2329,28318028490,110,1082185,1,0.54,427,0.0,2045,16,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2664,2329,28600770798,127,1082185,1,0.35,427,-0.1,1807,19,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2665,2329,28257522372,106,1082185,1,0.59,427,0.0,1809,16,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2666,2329,27950463514,82,1082185,1,1.36,427,0.0,2139,12,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2667,2329,28941423246,152,1082185,1,0.48,427,0.0,1950,22,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2668,2329,28675517814,134,1082185,1,0.39,427,0.0,1917,20,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2669,2394,29300138263,174,1082185,1,0.66,321,0.0,1933,26,0.0,0.0,2,PRODUCE,National,TROPICAL FRUIT,BANANAS,40 LB
2671,80,27610210537,53,1133210,1,2.99,421,0.0,1002,8,0.0,0.0,1719,MEAT-PCKGD,National,BREAKFAST SAUSAGE/SANDWICHES,ROLLS - FLAVORED/OTHER,1 LB
2672,80,27610210537,53,10150017,1,1.0,421,-0.29,1002,8,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK SNGL SRV BTL CARB (EX,20 OZ BTL
2673,80,28405699102,118,1017813,1,3.19,372,0.0,1954,18,0.0,0.0,151,GROCERY,National,FRZN MEAT/MEAT DINNERS,FRZN SS PREMIUM ENTREES/DNRS/N,6 OZ
2674,80,27610210537,53,994928,1,0.99,421,0.0,1002,8,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2675,183,27601261336,51,994928,1,0.99,289,0.0,1925,8,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2676,414,27534849164,47,994928,1,0.99,310,0.0,1937,7,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2677,511,28379251976,116,994928,2,1.98,316,0.0,1517,17,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2678,511,27912907068,78,994928,2,1.98,316,0.0,1621,12,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2679,553,28318212264,111,994928,1,0.99,447,0.0,2038,17,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2680,553,29019231112,154,994928,1,0.49,447,0.0,1544,23,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2681,563,29276807377,172,994928,1,0.49,335,0.0,1628,25,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2682,646,27176877875,17,994928,1,0.99,408,0.0,2336,3,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2683,1708,29352701828,178,994928,2,0.98,327,0.0,1721,26,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2684,2072,28919310509,149,994928,3,1.0,379,-1.97,1414,22,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2685,2156,29276631830,172,994928,1,0.49,327,0.0,1513,25,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2686,2208,28840751995,145,994928,1,0.34,292,-0.65,1621,21,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2687,2263,29157400115,164,994928,2,0.88,300,-0.1,850,24,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2688,2329,29094408019,159,994928,1,0.49,427,0.0,1847,23,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2689,2329,28941423246,152,994928,1,0.33,427,0.0,1950,22,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2690,2378,28024198348,88,994928,1,0.99,401,0.0,1704,13,0.0,0.0,69,GROCERY,Private,EGGS,EGGS - MEDIUM,1 DZ
2691,80,29277497544,173,867020,2,3.34,421,-2.04,1525,25,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2692,80,28698253165,135,867020,1,1.67,421,-1.02,1904,20,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2693,235,27924892324,79,867020,1,2.69,388,0.0,1657,12,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2694,979,28571071843,125,867020,1,1.67,364,-1.02,1833,19,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2695,2156,28110691308,95,867020,1,2.69,327,0.0,1311,14,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2696,80,28364697680,115,972312,1,0.88,391,-0.71,1909,17,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
2697,2170,28788762983,141,972312,1,1.0,421,-0.59,1848,21,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
2698,2170,28069366375,91,972312,1,1.0,421,-0.59,1329,14,0.0,0.0,103,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
2699,80,29277497544,173,866140,2,1.1,421,0.0,1525,25,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2700,246,27399266483,36,866140,2,1.06,424,-0.92,1418,6,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2701,441,29035177076,157,866140,2,1.1,315,0.0,2104,23,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2702,511,28537275621,123,866140,1,0.5,316,-0.49,1044,18,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2703,1262,27589602006,51,866140,1,0.5,432,-0.49,1730,8,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2704,2208,27282161450,25,866140,1,0.5,441,-0.49,1516,4,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2705,2208,27469140850,41,866140,1,0.5,292,-0.49,1303,7,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2706,2208,27325695848,29,866140,1,0.5,441,-0.49,1318,5,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,SPAGHETTI DRY,16 OZ
2707,80,29277497544,173,855544,2,1.2,421,-0.18,1525,25,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2708,441,28379310248,116,855544,2,1.38,315,0.0,947,17,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2709,484,27950818582,82,855544,1,0.59,424,-0.1,1906,12,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2710,563,28417931687,119,855544,1,0.69,404,0.0,1550,18,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2711,1262,27589602037,51,855544,1,0.59,432,-0.1,1736,8,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2712,1262,28081157695,92,855544,2,1.38,432,0.0,2007,14,0.0,0.0,69,GROCERY,Private,VEGETABLES - SHELF STABLE,SPINACH & GREENS,14 OZ
2713,80,29277497544,173,855468,1,0.56,421,0.0,1525,25,0.0,0.0,69,GROCERY,Private,SOUP,CONDENSED SOUP,10.5OZ
2714,1116,28243324070,105,855468,4,2.36,345,-1.2,58,16,0.0,0.0,69,GROCERY,Private,SOUP,CONDENSED SOUP,10.5OZ
2715,1722,28081026958,92,855468,1,0.59,296,-0.3,1915,14,0.0,0.0,69,GROCERY,Private,SOUP,CONDENSED SOUP,10.5OZ
2716,2072,28154180450,97,855468,1,0.59,379,-0.3,1240,15,0.0,0.0,69,GROCERY,Private,SOUP,CONDENSED SOUP,10.5OZ
2717,2072,28179820785,100,855468,1,0.59,379,-0.3,1544,15,0.0,0.0,69,GROCERY,Private,SOUP,CONDENSED SOUP,10.5OZ
2718,80,29277497544,173,866211,1,2.28,421,-2.36,1525,25,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2719,187,28379550867,116,866211,1,2.97,443,-0.99,1205,17,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2720,192,29157502456,164,866211,1,7.52,321,0.0,1544,24,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2721,192,29035957368,158,866211,2,4.33,321,-2.26,1505,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2722,235,28970536724,153,866211,1,1.96,315,-1.02,1842,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2723,235,27924892324,79,866211,2,5.9,388,-0.79,1657,12,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2724,235,27798528377,69,866211,1,9.39,369,0.0,1424,11,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2725,472,28418105489,119,866211,1,5.17,389,0.0,1037,18,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2726,472,28210905776,103,866211,1,2.0,389,0.0,1059,15,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2727,472,29277576506,173,866211,1,2.44,389,-2.52,1306,25,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2728,510,28417621620,119,866211,1,3.56,31862,0.0,1631,18,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2729,510,28571607091,126,866211,1,2.19,31862,-2.21,1811,19,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2730,510,29124850655,162,866211,1,4.1,31862,0.0,1226,24,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2731,510,28628821654,130,866211,1,1.83,31862,-1.85,1550,19,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2732,510,28788621387,141,866211,1,1.71,375,-1.18,1244,21,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2733,553,28675707416,134,866211,1,3.44,447,0.0,2149,20,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2734,890,29035952734,158,866211,1,2.71,403,-1.42,1850,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2735,890,28639120348,131,866211,1,2.44,403,-2.46,1010,19,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2736,890,28391682385,117,866211,1,2.82,403,-0.94,1921,17,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2737,979,27852882364,73,866211,1,3.53,364,0.0,1936,11,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2738,979,28757562696,138,866211,1,1.76,368,-1.22,2007,20,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2739,1116,27649467670,56,866211,1,2.69,345,0.0,1922,9,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2740,1116,27925218606,79,866211,1,4.75,345,-0.64,2218,12,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2741,1177,28318037097,111,866211,1,1.33,355,-0.44,1634,17,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2742,1267,29034946336,156,866211,1,1.83,343,-0.96,2048,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2743,1332,29034912721,156,866211,1,2.23,304,-1.17,1720,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2744,1609,27768896326,66,866211,1,4.48,316,0.0,1302,10,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2745,1609,28344956014,114,866211,1,3.5,412,-1.18,1126,17,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2746,2018,27266977191,24,866211,1,6.52,402,0.0,1750,4,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2747,2156,28024720380,89,866211,1,1.95,327,0.0,1031,13,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2748,2156,28628992899,130,866211,1,1.17,327,-1.18,1908,19,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2749,2208,27609861688,53,866211,1,1.64,441,0.0,1644,8,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2750,2266,29183070555,166,866211,1,3.96,381,0.0,926,24,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2751,2266,28057186074,90,866211,1,4.02,381,0.0,1259,14,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2752,2269,28318333489,111,866211,1,2.97,356,-0.99,2128,17,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2753,2269,28788677791,141,866211,1,1.42,356,-0.98,1930,21,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2754,2394,28970727456,153,866211,1,1.86,321,-0.97,1641,23,0.0,0.0,2,PRODUCE,National,GRAPES,GRAPES WHITE,18 LB
2755,80,28364697680,115,994149,1,0.88,391,-0.51,1909,17,0.0,0.0,2224,GROCERY,National,SOFT DRINKS,SFT DRNK 2 LITER BTL CARB INCL,2 LTR
2756,80,29277497544,173,883963,1,0.99,421,-1.2,1525,25,0.0,0.0,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
2757,546,28840667092,145,883963,2,1.98,327,-2.4,1648,21,0.0,0.0,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
2758,546,28391456214,117,883963,4,3.96,327,-4.8,1420,17,0.0,0.0,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
2759,646,29170471587,165,883963,2,1.98,408,-2.4,1459,24,0.0,0.0,1425,MEAT-PCKGD,National,HOT DOGS,ECONOMY - MEAT,16 OZ
2760,80,29277497544,173,842707,1,1.66,421,-1.03,1525,25,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2761,80,28698253165,135,842707,1,1.66,421,-1.03,1904,20,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2762,235,27924892324,79,842707,1,2.69,388,0.0,1657,12,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2763,467,28600787251,127,842707,3,5.0,296,-3.07,2142,19,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2764,979,27421347483,37,842707,1,1.67,368,-0.82,2137,6,0.0,0.0,827,GROCERY,National,FRUIT - SHELF STABLE,FRUIT BOWL AND CUPS,4 PK/4 OZ
2765,80,29277497544,173,854900,1,2.5,421,-0.79,1525,25,0.0,0.0,1142,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,10 OZ
2766,1065,28405792204,118,854900,1,2.5,311,-0.79,2106,18,0.0,0.0,1142,GROCERY,National,FROZEN PIZZA,SNACKS/APPETIZERS,10 OZ
2767,80,29277497544,173,849264,1,0.55,421,0.0,1525,25,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,NOODLES DRY,16 OZ
2768,510,28788621387,141,849264,1,0.55,375,-0.44,1244,21,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,NOODLES DRY,16 OZ
2769,1116,28733357155,136,849264,4,2.2,345,-1.76,1610,20,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,NOODLES DRY,16 OZ
2770,2208,27985267000,84,849264,1,0.5,441,-0.49,1957,13,0.0,0.0,69,GROCERY,Private,DRY NOODLES/PASTA,NOODLES DRY,16 OZ
2771,80,29277497544,173,989824,1,2.51,421,0.0,1525,25,0.0,0.0,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
2772,235,28675087418,133,989824,1,1.99,388,0.0,1719,20,0.0,0.0,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
2773,956,27774348934,67,989824,1,1.15,370,0.0,1846,10,0.0,0.0,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
2774,1557,28788061262,140,989824,1,1.77,375,0.0,1220,21,0.0,0.0,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
2775,2029,29125401004,162,989824,1,1.97,346,0.0,1513,24,0.0,0.0,2,PRODUCE,National,ONIONS,ONIONS WHITE (BULK&BAG),20 LB
2776,80,28069368234,91,8011397,2,0.88,421,0.0,1904,14,0.0,0.0,69,GROCERY,Private,YOGURT,YOGURT NOT MULTI-PACKS,6 OZ
2777,80,28069368234,91,6979345,1,1.0,421,-0.39,1904,14,0.0,0.0,869,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,5.4 OZ
2778,1906,28242977805,104,6979345,2,2.0,372,-0.78,1416,16,0.0,0.0,869,GROCERY,National,DRY BN/VEG/POTATO/RICE,RICE SIDE DISH MIXES DRY,5.4 OZ
2779,80,28069368234,91,5996023,1,3.49,421,0.0,1904,14,0.0,0.0,2468,GROCERY,National,MISC WINE,BEERALEMALT LIQUORS,12 OZ
2780,80,28069368234,91,5585510,1,2.49,421,0.0,1904,14,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
2781,235,29311746946,175,5585510,1,2.49,315,0.0,2013,26,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
2782,553,29035771121,158,5585510,1,2.49,447,0.0,1343,23,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
2783,553,28243617299,105,5585510,1,2.49,447,0.0,2125,16,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
2784,967,28024646654,89,5585510,1,2.49,295,0.0,1815,13,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
2785,979,28197703328,102,5585510,1,2.49,370,0.0,1647,15,0.0,0.0,69,PRODUCE,Private,TOMATOES,TOMATOES VINE RIPE PKG,4 CT
